"@xml:id"	"Map"	"Election / Signing Date"	"Election Type"	"Parliament"	"Province / Treaty #"	"Riding / Place of Negotiation "	"Place of Signing"	"Last Name"	"First Name"	"Middle Name (s)"	"Occupation"	"Party"	"Votes"	"Votes (%)"	"Elected"	"Treaty Signatories"	"Latitude / Longitude"	"Comments"
"TERR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"TERREBONNE"		"BERTRAND"	"Campbell"		"journalist"	"Liberal"	15383	66.65	1		"45.85176, -74.03411"	
"TERR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"TERREBONNE"		"DIONNE"	"Malcolm"		"clerk"	"Bloc populaire canadien"	6726	29.14	0		"45.85176, -74.03411"	
"TERR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"TERREBONNE"		"AUBRY"	"Angus"		"grocer, butcher"	"Independent"	691	2.99	0		"45.85176, -74.03411"	
"TERR"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"TERREBONNE"		"LEBEL"	"M."		"machinist"	"Co-operative Commonwealth Federation"	281	1.22	0		"45.85176, -74.03411"	
"THRE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"THREE RIVERS"		"GARIÉPY"	"Robeson"		"lawyer"	"Independent"	6610	32.01	1		"46.38623, -72.63542"	
"THRE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"THREE RIVERS"		"MARCHAND"	"John"		"lawyer"	"Independent Liberal"	5947	28.8	0		"46.38623, -72.63542"	
"THRE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"THREE RIVERS"		"MÉTHOT"	"William"		"lawyer"	"Progressive Conservative"	4173	20.21	0		"46.38623, -72.63542"	
"THRE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"THREE RIVERS"		"RYAN"			"accountant"	"Liberal"	2525	12.23	0		"46.38623, -72.63542"	
"THRE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"THREE RIVERS"		"CORMIER"	"John"		"clerk"	"Social Credit Party of Canada"	787	3.81	0		"46.38623, -72.63542"	
"THRE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"THREE RIVERS"		"GRENIER"	"Ellis"		"agent"	"Independent"	423	2.05	0		"46.38623, -72.63542"	
"THRE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"THREE RIVERS"		"FORTIN"	"Charles"		"paper maker"	"Co-operative Commonwealth Federation"	186	0.9	0		"46.38623, -72.63542"	
"VAUD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VAUDREUIL-SOULANGES"		"BEAUDOIN"	"Thomas"		"lawyer"	"Liberal"	6267	62.94	1		"45.37144, -74.29504"	
"VAUD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VAUDREUIL-SOULANGES"		"LAMARCHE"	"Garfield"		"merchant"	"Independent"	1880	18.88	0		"45.37144, -74.29504"	
"VAUD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VAUDREUIL-SOULANGES"		"STOCKER"	"John"		"clerk"	"Bloc populaire canadien"	1619	16.26	0		"45.37144, -74.29504"	
"VAUD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VAUDREUIL-SOULANGES"		"BOURBONNAIS"	"Ross"		"contractor"	"Co-operative Commonwealth Federation"	191	1.92	0		"45.37144, -74.29504"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"COTÉ"	"Gordon"		"lawyer"	"Liberal"	15943	45.53	1		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"PAGÉ"	"James"		"merchant"	"Progressive Conservative"	7151	20.42	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"WILSON"	"W."		"merchant"	"Co-operative Commonwealth Federation"	6967	19.9	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"HURTUBISE"	"Hornby"		"publicist"	"Bloc populaire canadien"	3060	8.74	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"BAILEY"	"W."		"steamfitter"	"Labour Progressive Party"	874	2.5	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"COMEAU"	"C."		"teacher"	"Independent Liberal"	390	1.11	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"WILSON"	"William"		"soldier"	"Independent Co-operative Commonwealth Federation"	279	0.8	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"TURCOTTE"	"Ross"		"mechanic"	"Social Credit Party of Canada"	187	0.53	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"ELVIDGE"	"LeRoy"		"dispatcher"	"Independent Liberal"	127	0.36	0		"45.43755, -73.59174"	
"VERD"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"VERDUN"		"ROYER"	"Lyon Mackenzie "		"accountant"	"Independent Liberal"	36	0.1	0		"45.43755, -73.59174"	
"WRIG"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"WRIGHT"		"RAYMOND"	"Hemming"		"notary"	"Liberal"	6460	55.19	1		"45.75995, -75.92649"	
"WRIG"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"WRIGHT"		"LOGUE"	"Norman"		"accountant"	"Progressive Conservative"	2634	22.5	0		"45.75995, -75.92649"	
"WRIG"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"WRIGHT"		"DESJARDINS"			"merchant"	"Co-operative Commonwealth Federation"	1067	9.11	0		"45.75995, -75.92649"	
"WRIG"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"WRIGHT"		"LÉCUYER"	"Edward"		"farmer"	"Bloc populaire canadien"	1019	8.7	0		"45.75995, -75.92649"	
"WRIG"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"WRIGHT"		"LAVIGNE"	"George"		"legionary"	"Independent Progressive Conservative"	352	3.01	0		"45.75995, -75.92649"	
"WRIG"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Quebec"	"WRIGHT"		"FAVIER"	"Oliver"		"accountant"	"Independent Liberal"	174	1.49	0		"45.75995, -75.92649"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"9/16/1946"	"B/P"	20	"Quebec"	"PONTIAC"		"CAOUETTE"	"Francis"		"manager"	"Social Credit Party of Canada"	11412	35.86	1		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"9/16/1946"	"B/P"	20	"Quebec"	"PONTIAC"		"LABELLE"	"Joseph"		"lawyer"	"Liberal"	10379	32.61	0		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"9/16/1946"	"B/P"	20	"Quebec"	"PONTIAC"		"BÉLEC"			"contractor"	"Progressive Conservative"	7487	23.53	0		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"9/16/1946"	"B/P"	20	"Quebec"	"PONTIAC"		"MOLLOY"	"James"		"foreman"	"Unknown"	1975	6.21	0		"46.76244, -77.28332"	
"PONT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"9/16/1946"	"B/P"	20	"Quebec"	"PONTIAC"		"ROY"			"organizer"	"Unknown"	572	1.8	0		"46.76244, -77.28332"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"12/23/1946"	"B/P"	20	"Quebec"	"RICHELIEU-VERCHÈRES"		"COURNOYER"			"lawyer"	"Liberal"	11984	59.85	1		"45.8709, -73.10301"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"12/23/1946"	"B/P"	20	"Quebec"	"RICHELIEU-VERCHÈRES"		"CORBEIL"	"Adam"		"traveller"	"Social Credit Party of Canada"	6164	30.78	0		"45.8709, -73.10301"	
"RICH"	"Use post 1905 folder / map (ex. 1932, 1945)"	"12/23/1946"	"B/P"	20	"Quebec"	"RICHELIEU-VERCHÈRES"		"DUHAMEL"			"accountant"	"Progressive Conservative"	1875	9.36	0		"45.8709, -73.10301"	
"CART"	"Use post 1905 folder / map (ex. 1932, 1945)"	"3/31/1947"	"B/P"	20	"Quebec"	"CARTIER"		"HARTT"	"Hilliard"		"lawyer"	"Liberal"	9649	39.06	1		"45.51905, -73.58415"	
"CART"	"Use post 1905 folder / map (ex. 1932, 1945)"	"3/31/1947"	"B/P"	20	"Quebec"	"CARTIER"		"MASSE"	"Ferdinand"		"lawyer"	"Autonomist"	6929	28.05	0		"45.51905, -73.58415"	
"CART"	"Use post 1905 folder / map (ex. 1932, 1945)"	"3/31/1947"	"B/P"	20	"Quebec"	"CARTIER"		"BUHAY"	"Ross"		"garment worker"	"Labour Progressive Party"	6616	26.78	0		"45.51905, -73.58415"	
"CART"	"Use post 1905 folder / map (ex. 1932, 1945)"	"3/31/1947"	"B/P"	20	"Quebec"	"CARTIER"		"ROCHON"	"Henry"		"insurance agent"	"Independent"	1323	5.36	0		"45.51905, -73.58415"	
"CART"	"Use post 1905 folder / map (ex. 1932, 1945)"	"3/31/1947"	"B/P"	20	"Quebec"	"CARTIER"		"GINGRAS"	"Ernest"		"insurance agent"	"Independent"	142	0.57	0		"45.51905, -73.58415"	
"CART"	"Use post 1905 folder / map (ex. 1932, 1945)"	"3/31/1947"	"B/P"	20	"Quebec"	"CARTIER"		"VALIQUETTE"	"Josephine"		"labour leader"	"Independent"	45	0.18	0		"45.51905, -73.58415"	
"LAVA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"12/20/1948"	"B/P"	20	"Quebec"	"LAVAL-TWO MOUNTAINS"		"DEMERS"	"J."		"agronomist"	"Liberal"	6280	65.64	1		"45.57139, -73.6417"	
"LAVA"	"Use post 1905 folder / map (ex. 1932, 1945)"	"12/20/1948"	"B/P"	20	"Quebec"	"LAVAL-TWO MOUNTAINS"		"DÉSY"	"Theodore"		"manufacturer"	"Unknown"	3287	34.36	0		"45.57139, -73.6417"	
"NICO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"2/7/1949"	"B/P"	20	"Quebec"	"NICOLET-YAMASKA"		"CHAPDELAINE"	"Ethel"		"lawyer"	"Progressive Conservative"	8382	49.46	1		"46.13985, -72.52487"	
"NICO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"2/7/1949"	"B/P"	20	"Quebec"	"NICOLET-YAMASKA"		"TRAHAN"			"lawyer"	"Unknown"	8095	47.77	0		"46.13985, -72.52487"	
"NICO"	"Use post 1905 folder / map (ex. 1932, 1945)"	"2/7/1949"	"B/P"	20	"Quebec"	"NICOLET-YAMASKA"		"MANSEAU"	"Albert"		"farmer"	"Unknown"	469	2.77	0		"46.13985, -72.52487"	
"ASSI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ASSINIBOIA"		"MCCULLOUGH"	"David"		"farmer"	"Co-operative Commonwealth Federation"	6952	43.96	1		"49.62494, -105.99609"	
"ASSI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ASSINIBOIA"		"TRIPP"	"Olav"		"druggist"	"Liberal"	5779	36.54	0		"49.62494, -105.99609"	
"ASSI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ASSINIBOIA"		"HILL"	"Bowness"		"farmer"	"Progressive Conservative"	3084	19.5	0		"49.62494, -105.99609"	
"HUMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"HUMBOLDT"		"BURTON"	"Niddrie"		"farmer"	"Co-operative Commonwealth Federation"	7843	51.2	1		"52.20087, -105.17211"	
"HUMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"HUMBOLDT"		"LOEHR"	"Haig"		"farmer"	"Liberal"	6380	41.65	0		"52.20087, -105.17211"	
"HUMB"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"HUMBOLDT"		"SCHMEISER"	"A."		"farmer"	"Social Credit Party of Canada"	1094	7.14	0		"52.20087, -105.17211"	
"KIND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"KINDERSLEY"		"JAENICKE"	"Robert"		"barrister"	"Co-operative Commonwealth Federation"	5499	39.45	1		"51.46769, -109.16015"	
"KIND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"KINDERSLEY"		"HENDERSON"	"William"		"farmer"	"Liberal"	4787	34.34	0		"51.46769, -109.16015"	
"KIND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"KINDERSLEY"		"HANBIDGE"	"Fletcher"		"barrister"	"Progressive Conservative"	2653	19.03	0		"51.46769, -109.16015"	
"KIND"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"KINDERSLEY"		"JOHNSTON"	"Hugh"		"housewife"	"Social Credit Party of Canada"	1001	7.18	0		"51.46769, -109.16015"	
"CLAK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"LAKE CENTRE"		"DIEFENBAKER"	"Carl"		"barrister"	"Progressive Conservative"	6884	41.54	1		"51.3512, -105.40283"	
"CLAK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"LAKE CENTRE"		"BRIGHT"			"farmer"	"Co-operative Commonwealth Federation"	5875	35.45	0		"51.3512, -105.40283"	
"CLAK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"LAKE CENTRE"		"LATTA"	"Albert"		"agriculturist"	"Liberal"	3812	23	0		"51.3512, -105.40283"	
"MACK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MACKENZIE"		"NICHOLSON"	"George"		"farmer"	"Co-operative Commonwealth Federation"	9037	50.02	1		"53.40961, -102.81005"	
"MACK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MACKENZIE"		"MACMILLAN"	"William"		"barrister-at-law"	"Liberal"	5306	29.37	0		"53.40961, -102.81005"	
"MACK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MACKENZIE"		"SWYSTUN"			"teacher"	"Social Credit Party of Canada"	2143	11.86	0		"53.40961, -102.81005"	
"MACK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MACKENZIE"		"TAYLOR"	"Tennyson"		"implement dealer"	"Progressive Conservative"	1580	8.75	0		"53.40961, -102.81005"	
"MAPL"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MAPLE CREEK"		"MCCUAIG"	"George"		"farmer"	"Co-operative Commonwealth Federation"	6483	43.66	1		"49.73868, -107.97363"	
"MAPL"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MAPLE CREEK"		"STUDER"	"Irvin"		"farmer"	"Liberal"	4084	27.5	0		"49.73868, -107.97363"	
"MAPL"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MAPLE CREEK"		"MCTAGGART"	"Neil"		"farmer"	"Progressive Conservative"	2562	17.25	0		"49.73868, -107.97363"	
"MAPL"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MAPLE CREEK"		"MILLER"	"Andrew"		"accountant"	"Social Credit Party of Canada"	1721	11.59	0		"49.73868, -107.97363"	
"MELF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MELFORT"		"WRIGHT"	"Percy"		"farmer"	"Co-operative Commonwealth Federation"	9849	46.79	1		"52.86912, -104.61181"	
"MELF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MELFORT"		"HOPE"	"Ernest"		"agricultural economist"	"Progressive Conservative"	5793	27.52	0		"52.86912, -104.61181"	
"MELF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MELFORT"		"FRASER"	"Finlay"		"agent"	"Liberal"	5408	25.69	0		"52.86912, -104.61181"	
"MELV"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MELVILLE"		"GARDINER"	"James"		"farmer"	"Liberal"	10095	50.07	1		"50.93766, -102.81005"	
"MELV"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MELVILLE"		"BENSON"	"Helmer"		"merchant"	"Co-operative Commonwealth Federation"	10067	49.93	0		"50.93766, -102.81005"	
"MOOS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MOOSE JAW"		"THATCHER"	"Wilbert"		"merchant"	"Co-operative Commonwealth Federation"	9831	49.03	1		"50.39276, -105.58959"	
"MOOS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MOOSE JAW"		"ROSS"	"John"		"farmer"	"Liberal"	5862	29.24	0		"50.39276, -105.58959"	
"MOOS"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"MOOSE JAW"		"GILMOUR"	"Frederick"		"barrister"	"Progressive Conservative"	4358	21.73	0		"50.39276, -105.58959"	
"NBAT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"NORTH BATTLEFORD"		"TOWNLEY-SMITH"	"Frederick"		"farmer"	"Co-operative Commonwealth Federation"	5049	31.55	1		"52.98818, -107.42427"	
"NBAT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"NORTH BATTLEFORD"		"HARRISON"	"John"		"merchant"	"Liberal"	4420	27.62	0		"52.98818, -107.42427"	
"NBAT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"NORTH BATTLEFORD"		"NIELSEN"	"Dorise"		"housewife"	"Labour Progressive Party"	2124	13.27	0		"52.98818, -107.42427"	
"NBAT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"NORTH BATTLEFORD"		"CADIEU"	"Albert"		"farmer"	"Progressive Conservative"	2039	12.74	0		"52.98818, -107.42427"	
"NBAT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"NORTH BATTLEFORD"		"EVANISHEN"	"John"		"teacher"	"Social Credit Party of Canada"	1525	9.53	0		"52.98818, -107.42427"	
"NBAT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"NORTH BATTLEFORD"		"MCINTOSH"	"Cameron"		"publisher"	"Liberal"	847	5.29	0		"52.98818, -107.42427"	
"PRIN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"PRINCE ALBERT"		"BOWERMAN"	"Edward"		"farmer"	"Co-operative Commonwealth Federation"	7928	40.99	1		"53.21261, -105.75439"	
"PRIN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"PRINCE ALBERT"		"KING"	"William"		"gentleman"	"Liberal"	7799	40.32	0		"53.21261, -105.75439"	
"PRIN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"PRINCE ALBERT"		"NELSON"	"Walter"		"active service"	"Progressive Conservative"	2768	14.31	0		"53.21261, -105.75439"	
"PRIN"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"PRINCE ALBERT"		"HALDEMAN"	"Joshua"		"chiropractor"	"Social Credit Party of Canada"	847	4.38	0		"53.21261, -105.75439"	
"QUAP"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"QU'APPELLE"		"STRUM"	"Gladys"		"housewife"	"Co-operative Commonwealth Federation"	6146	37.4	1		"50.33494, -103.02978"	
"QUAP"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"QU'APPELLE"		"PERLEY"	"Ernest"		"farmer"	"Progressive Conservative"	5415	32.95	0		"50.33494, -103.02978"	
"QUAP"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"QU'APPELLE"		"McNaughton"	"Andrew"		"engineer"	"Liberal"	4871	29.64	0		"50.33494, -103.02978"	
"REGI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"REGINA CITY"		"PROBE"	"John"		"teacher"	"Co-operative Commonwealth Federation"	13799	43.1	1		"50.4505, -104.6228"	
"REGI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"REGINA CITY"		"SWEENEY"	"John"		"retired"	"Liberal"	10804	33.74	0		"50.4505, -104.6228"	
"REGI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"REGINA CITY"		"TAYLOR"	"Neil"		"manager"	"Progressive Conservative"	6973	21.78	0		"50.4505, -104.6228"	
"REGI"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"REGINA CITY"		"THEODORE"	"Florence"		"secretary"	"Labour Progressive Party"	441	1.38	0		"50.4505, -104.6228"	
"ROSE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ROSETOWN-BIGGAR"		"COLDWELL"	"Major"		"gentleman"	"Co-operative Commonwealth Federation"	8484	55.7	1		"51.56341, -107.9956"	
"ROSE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ROSETOWN-BIGGAR"		"HAGARTY"	"Wilbert"		"farmer"	"Liberal"	3618	23.75	0		"51.56341, -107.9956"	
"ROSE"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ROSETOWN-BIGGAR"		"HAMILTON"	"Alvin"		"active service"	"Progressive Conservative"	3129	20.54	0		"51.56341, -107.9956"	
"ROST"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ROSTHERN"		"TUCKER"	"Walter"		"barrister"	"Liberal"	6898	50.47	1		"52.66972, -106.32568"	
"ROST"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ROSTHERN"		"MYCROFT"	"Charles"		"farmer"	"Co-operative Commonwealth Federation"	4678	34.23	0		"52.66972, -106.32568"	
"ROST"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ROSTHERN"		"CURRIE"	"John"		"farmer"	"Progressive Conservative"	1299	9.5	0		"52.66972, -106.32568"	
"ROST"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"ROSTHERN"		"KURTENBACH"	"Leonard"		"publisher"	"Social Credit Party of Canada"	792	5.79	0		"52.66972, -106.32568"	
"SASK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"SASKATOON CITY"		"KNIGHT"	"Robert"		"teacher"	"Co-operative Commonwealth Federation"	9217	39.94	1		"52.13349, -106.72118"	
"SASK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"SASKATOON CITY"		"BENCE"	"Alfred"		"barrister"	"Progressive Conservative"	8339	36.14	0		"52.13349, -106.72118"	
"SASK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"SASKATOON CITY"		"BRUNSKILL"	"William"		"linotype operator"	"Liberal"	4902	21.24	0		"52.13349, -106.72118"	
"SASK"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"SASKATOON CITY"		"GEHL"	"Susanna"		"secretary"	"Labour Progressive Party"	618	2.68	0		"52.13349, -106.72118"	
"SWIF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"SWIFT CURRENT"		"BENTLEY"	"Thomas"		"agriculturist"	"Co-operative Commonwealth Federation"	7813	47.3	1		"50.28231, -107.80883"	
"SWIF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"SWIFT CURRENT"		"GRAHAM"	"Roy"		"barrister"	"Liberal"	6169	37.34	0		"50.28231, -107.80883"	
"SWIF"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"SWIFT CURRENT"		"BEGG"	"Genevieve"		"housewife"	"Progressive Conservative"	2537	15.36	0		"50.28231, -107.80883"	
"BATT"	"Use post 1905 folder / map (ex. 1932, 1945)"	"6/11/1945"	"Gen"	20	"Saskatchewan"	"THE BATTLEFORDS"		"CAMPBELL"	"Max"		"manager"	"Co-operative Commonwealth Federation"	7579	44.39	1		"52.78283, -108.29223"	
